11,AO-09,0,Original,Horizon valley Medical Group,Choice Physicians Network,PSA,HMO-FFS,(800)316-7836,http://www.choicemg.com/,Active,8/1/2013,NULL,NULL,Horizon Valley,HVMG,Choice,CMG,True,True,True,True,True,True,True,False,True,Steroidal Only,https://eznet.choicemg.com/EZ-NET60/Login.aspx,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82853200-9564-4a90-9537-dd7d486c51ac
12,AO-10,0,Original,Inland Empire Health Plan Direct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1317a51e-cc96-40f7-9ad3-527218860186
13,AO-10,1,NULL,Inland Empire Health Plan Direct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0e893d67-4dbd-49f6-861b-4b263f28fb2a
14,AO-10,2,NULL,Inland Empire Health Plan Direct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0c38bbfb-dc4a-43a3-801b-fe5c9218ccf3
15,AO-10,3,NULL,Inland Empire Health Plan Direct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43a30f0c-6d50-46f5-bef7-4586ad444131
16,AO-10,4,NULL,Inland Empire Health Plan Direct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27bebf93-9284-4445-927c-8f3971c01a1d
17,AO-10,5,NULL,Inland Empire Health Plan Direct,NULL,PSA,HMO-Special,NULL,NULL,Updated,12/1/2015,4/30/2016,4/30/2016,IEHP,Inland Empire Healthplan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22af03fe-a9ba-4061-8de4-a138d33fd8fb
18,AO-10,6,NULL,Inland Empire Health Plan Direct,NULL,PSA,HMO-Special,NULL,NULL,Active,5/1/2016,NULL,NULL,IEHP,Inland Empire Healthplan,NULL,NULL,True,True,True,True,True,True,True,True,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,a00f4972-fbaa-4660-8c13-d9ed3cbbf5bf
19,AO-11,0,Original,Inland Healthcare Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inland,IHG,IHO,Dignity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67f3067d-560d-44ad-8340-13574cb7dc0f
20,AO-11,1,DH asset aquisition,Dignity Health,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dignity,IHG,IHO,Inland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5485a0a1-7192-4f34-ae3b-3d36c0b05bec
21,AO-12,0,Original,Inland Psychiatric Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Brand New Day,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265fa3f6-6d79-4eb3-ab3a-fba0a5f5d9ae
22,AO-13,0,Original,Inland Valley IPA,SynerMed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inland Valley,synermed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88a1ab1c-148b-4639-8e0e-d8213283ada7
23,AO-13,1,Schedule A: Case rates,Inland Valley IPA,SynerMed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inland Valley,synermed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b0e452de-fd5c-4ec5-a89e-d24f0d256f52
24,AO-13,2,Schedule A: PT Case rate; Xrays require auth,Inland Valley IPA,SynerMed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inland Valley,synermed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8999e10d-9309-4c1c-b53e-7bb20a8cb709
25,AO-14,0,Original,Innovage,NULL,PSA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27339813-9ea3-4369-9c60-26ba03b76bc5
26,AO-15,0,Original - Dr. Biama ONLY,Kaiser Permanente,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38ef7d42-9dac-4d89-be5e-349d165fb9a9
27,AO-15,1,AO Inclusive,Kaiser Permanente,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8375435b-c2ef-4c91-a298-54abfa635038
28,AO-15,2,Exhibit 1: Case rates,Kaiser Permanente,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5928feba-7d9a-4b8a-a151-77ecf55af59f
29,AO-16,0,Original - Dr. Shah, Dr. Vyas, Dr. C. LaRose, & PA Duc M. Tran ONLY,Primecare of Inland Valley,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9755a552-c8d3-47f4-bb76-940ebaea1210
30,AO-17,0,Original,La Salle Medical Associates,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02008465-49db-452a-abec-03878f325f16
31,AO-18,0,Original,Physicians Health Network,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,aa22f1b2-44a8-4e52-881e-68417b81942f
32,AO-18,1,Parent update,Physicians Health Network,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3938e0e3-b338-4a91-b16d-681c0af17545
33,AO-18,2,RedNet referrals,Physicians Health Network,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1ab93bc2-d08a-4173-9288-4fbb30158d8c
34,AO-19,0,Original,Pinnacle Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PMG,UFC,EPIC,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,c345edc5-5e7b-4bfe-9e97-30384bbc7b6e
35,AO-19,1,PMG & UFC Merger,Pinnacle Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PMG,UFC,EPIC,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,a57bdb4f-32b3-4fc0-84bd-0c3999e0d6f4
36,AO-20,0,NULL,Primecare of BBMV,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,b2425970-9f83-4a43-aadf-cf729fe795dd
37,AO-21,0,Original,Primecare of Redlands,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,08eb231c-2069-40a8-89aa-1e49368cbdb3
38,AO-21,1,Exhibit B,Primecare of Redlands,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bd4d5bac-c342-4813-a8ef-491612b5af00
39,AO-22,0,NULL,Primecare of Riverside,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86399318-233f-46ed-a6d7-0b01d15cc2f2
40,AO-23,0,NULL,Primecare of San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62d5c317-19d7-40bc-860b-5292b4978975
41,AO-24,0,NULL,Primecare of Hemet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f9734ead-c2db-4e29-a012-dd7ea93b0fb8
42,AO-24,1,NULL,Primecare of Hemet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8e8cfeb6-5c89-4e80-86b4-f6376364f55e
43,AO-24,2,NULL,Primecare of Hemet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3a490ef6-511c-4529-a21f-02c626ea58ae
44,AO-25,0,NULL,Primecare of Chino Valley,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prime Care,Primecare,PC,NAMM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370e3fb9-520c-46e8-9ff8-516a0f18975e
45,AO-26,0,NULL,Redlands Yucaipa Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RYMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77a721b9-f0bb-465c-ae85-cff39217c1a0
46,AO-26,1,NULL,Redlands Yucaipa Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RYMG,EPIC,Yucaipa Redlands Medical Group,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f494bb97-fe33-4f2f-9ad2-1d02a299cf64
47,AO-27,0,NULL,Regal Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Regal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50958029-214a-4ce5-a609-bf4bfe06c82d
48,AO-28,0,NULL,San Bernardino Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SBMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,07a2b5d4-cb9a-4fa3-a1ec-5b096a6bd8a6
49,AO-29,0,NULL,Vantage Medical Group,PPMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19b3de42-4d84-494e-82d7-a43788f0ceaf
50,AO-30,0,NULL,Inland Faculty Medical Group,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,IFMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8097cc70-6b4b-413c-a359-47fdf79bef8e
51,AO-31,0,NULL,Molina,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MMG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66f5b978-196c-475f-92b7-a1bd95b8dbde
52,AO-32,0,NULL,Lacera,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87ea6a19-8fbb-4d9c-bb2b-d5eec5a20850
53,AO-33,0,NULL,QTC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195d0d38-1cd6-4ef7-983f-9662a95e05c6
54,AO-34,0,NULL,Patton State Hospital,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Patton,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,c40eb7f4-822a-43a9-b747-5691808cfafc
55,AO-35,0,NULL,County of Riverside MISP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,c3c36ee2-2c28-408f-9eb5-bd3a0379d2c6
56,AO-36,0,NULL,United Healthcare,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,UHC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,badde677-907c-4251-9bac-1239cc75e564
57,AO-37,0,NULL,Blue Cross,NULL,NULL,PPO,NULL,NULL,Active,NULL,NULL,NULL,Blue,Bluecross,BX,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8fb9faf2-dffd-4d2c-bf26-424054d265c9
58,AO-38,0,NULL,Blue Shield,NULL,NULL,PPO,NULL,NULL,Active,NULL,NULL,NULL,Blue,Blueshield,BS,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,f4d156f2-c2b7-40d8-bf86-4bbbcb606108
59,AO-39,0,NULL,Healthnet,NULL,NULL,PPO,NULL,NULL,Active,NULL,NULL,NULL,Health net,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dcae6b7a-1190-41ce-955a-4abfaa9d657f
60,AO-40,0,NULL,Cigna,NULL,NULL,PPO,NULL,NULL,NULL,NULL,NULL,NULL,Cigna,CG,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,cd4477cd-03c0-4267-9018-618c747567be
